id,title,date,labels,type
3376,بیانات در دیدار مردم آذربایجان شرقی‌,1385/11/28,اپوزیسیون؛ اعتماد به نفس ملی؛ دشمن‌شناسی؛ هویت اسلامی؛ شجاعت علمی؛ اقتصاد بدون نفت؛ حضور مردم در صحنه؛ سرنوشت انقلاب اسلامی؛ نقاط ضعف جمهوری اسلامی؛ مصالح ملّی؛ ظرفیت درون‌زا؛ پیشرفت هسته‌ای ایران؛ غیرت ملی؛ استقلال ملی؛ هویت انقلابی؛ غیرت انقلابی؛ دیدار مردم آذربایجان به مناسبت سالگرد قیام ۲۹ بهمن؛ ,baianat
3375,‌بیانات در دیدار شرکت‌کنندگان در هم‌اندیشی علمای اهل تسنن و تشیع,1385/10/25,اختلاف‌افکنی؛ دشمن‌شناسی؛ بیداری اسلامی؛ دستاوردهای انقلاب اسلامی؛ پیشرفت علمی ایران؛ احساس مسئولیت؛ جریان تکفیری؛ تشیع انگلیسی؛ وحدت شیعه و سنی؛ هفته وحدت؛ ,baianat
3374,بیانات در دیدار مردم قم در سالروز عید سعید غدیر خم‌,1385/10/18,اختلاف‌افکنی؛ اقتدار همه جانبه؛ اقتدار علمی؛ جامعه اسلامی؛ عید غدیر؛ بیداری اسلامی؛ دستاوردهای ملت ایران؛ جریان تکفیری؛ وحدت شیعه و سنی؛ دیدار مردم قم به‌مناسبت نوزدهم دی؛ ,baianat
3373,‌بیانات در مراسم دانش‌آموختگی چهارمین دوره مشترک دانشگاه‌های افسری ارتش,1385/10/03,,baianat
3372,‌بیانات در روز انتخابات‌ مجلس خبرگان و شوراهای اسلامی شهرها,1385/09/24,,baianat
3371,بیانات در دیدار اقشار مختلف مردم ‌در آستانه انتخابات‌ مجلس خبرگان,1385/09/22,اتحاد ملی و انسجام اسلامی؛ مردمسالاری دینی؛ اشرافی‌گری مسئولان؛ عزت ملی؛ دستاوردهای انقلاب اسلامی؛ پیشرفت علمی ایران؛ حضور مردم در صحنه؛ عزم ملی؛ احساس مسئولیت؛ ارزش‌های انقلاب اسلامی؛ نامزد اصلح؛ لحظه‌شناسی؛ ,baianat
3370,بیانات در مراسم دانش‌آموختگی دانشجویان دانشکده‌ی افسری دانشگاه امام حسین(ع),1385/09/04,عزم ملی؛ ارزش‌های انقلاب اسلامی؛ امنیت روانی؛ مقاومت ملت ایران؛ امنیت ملّی؛ زر زور تزویر؛ ,baianat
3369,بیانات در دیدار کارگزاران حج,1385/09/01,اختلاف‌افکنی؛ دشمن‌شناسی؛ صهیونیسم بین‌‏الملل؛ برائت از مشرکین؛ احساس مسئولیت؛ خصال ملّی؛ دیدار با کارگزاران و دست‌اندرکاران حج؛ ,baianat
3368,بیانات در دیدار مردم گرمسار,1385/08/21,اعتماد به نفس ملی؛ مفاسد اقتصادی؛ اعتماد مردم به نظام اسلامی؛ گفتمان‌سازی؛ ابتکارات جمهوری اسلامی؛ اشرافی‌گری مسئولان؛ انزوای سیاسی؛ پیشرفت علمی ایران؛ وعده‌های الهی؛ گفتمان عدالت؛ حاکمیت دوگانه؛ ارزش‌های انقلاب اسلامی؛ حمایت از سرمایه ایرانی؛ ثبات سیاسی؛ آزادی مطبوعات؛ مصالح ملّی؛ جوان مؤمن انقلابی؛ زر زور تزویر؛ ,baianat
3366,بیانات در دیدار مردم شاهرود,1385/08/20,اختلاف‌افکنی؛ عدالت اجتماعی؛ عدالت و پیشرفت؛ نوآوری و شکوفایی؛ اعتماد مردم به نظام اسلامی؛ امر به معروف و نهی از منکر؛ جامعه اسلامی؛ عزت ملی؛ بیداری اسلامی؛ روشنفکری؛ تمدن اسلامی؛ پیشرفت علمی ایران؛ احساس مسئولیت؛ اخلاق اجتماعی؛ تمدن‌سازی نوین اسلامی؛ مقاومت ملت ایران؛ استحکام ساخت درونی؛ امنیت ملّی؛ ,baianat
3367,بیانات در مراسم مشترک نیروهای نظامی استان سمنان,1385/08/20,نوآوری و شکوفایی؛ اقتدار نظامی؛ امنیت ملّی؛ اقتدار معنوی؛ ,baianat
3364,بیانات در دیدار مردم دامغان,1385/08/19,آرمانخواهی؛ عدالت اجتماعی؛ مفاسد اقتصادی؛ اقتدار ملی؛ اهداف نظام جمهوری اسلامی؛ حضور مردم در صحنه؛ نهضت خدمت‌رسانی؛ حقوق بشر؛ ظرفیت درون‌زا؛ ,baianat
3365,بیانات در دیدار نخبگان استان سمنان,1385/08/19,نخبه‌پروری؛ تمدن‌سازی نوین اسلامی؛ استعداد ایرانی؛ دیدار نخبگان و برگزیدگان علمی؛ ,baianat
3362,بیانات در دیدار دانشگاهیان سمنان,1385/08/18,اصلاح الگوی مصرف؛ آرمانخواهی؛ آزاداندیشی؛ تهاجم فرهنگی؛ جنبش نرم افزاری؛ عدالت و پیشرفت؛ نوآوری و شکوفایی؛ اقتدار ملی؛ انضباط اجتماعی؛ تولید علم؛ صهیونیسم بین‌‏الملل؛ عزت ملی؛ قانون‌‌گرایی؛ مرجعیت علمی؛ کالای داخلی؛ مصرف‌‌گرایی؛ منافع ملی؛ شاخص انقلاب اسلامی؛ جنبش عدالتخواهی؛ نظریه‌پردازی؛ خودکفایی؛ هویت ملی؛ هویت اسلامی؛ جنگ اراده‌ها؛ روشنفکری؛ پیشرفت علمی ایران؛ احساس مسئولیت؛ نقاط قوت جمهوری اسلامی؛ نقاط ضعف جمهوری اسلامی؛ تفاخر به کالای خارجی؛ حمایت از سرمایه ایرانی؛ استعداد ایرانی؛ نفوذ دشمن؛ نقشه راه پیشرفت؛ تحول‌گرایی؛ ,baianat
3363,بیانات در دیدار خانواده‌‌های شهدا و ایثارگران استان سمنان,1385/08/18,اهداف نظام جمهوری اسلامی؛ عزت ملی؛ پیشرفت علمی ایران؛ دستاوردهای ملت ایران؛ مقاومت ملت ایران؛ وفاداری به انقلاب؛ ,baianat
3361,بیانات در دیدار مردم استان سمنان,1385/08/17,اتحاد ملی و انسجام اسلامی؛ اختلاف‌افکنی؛ دشمن‌شناسی؛ عبرت‌های انقلاب؛ عدالت و پیشرفت؛ مردمسالاری دینی؛ نظام سلطه؛ صهیونیسم بین‌‏الملل؛ صدور انقلاب اسلامی؛ هویت ملی؛ سلطه‌پذیری؛ لیبرال دموکراسی؛ دموکراسی غربی؛ دستاوردهای ملت ایران؛ حضور مردم در صحنه؛ عزم ملی؛ حقوق بشر؛ الهام بخشی ملت ایران؛ مشارکت مردم؛ نفوذ دشمن؛ ,baianat
8841,بیانات در دیدار روحانیون استان سمنان,1385/08/17,آزاداندیشی؛ تحول در حوزه؛ تهاجم فرهنگی؛ مردمسالاری دینی؛ سیاسی‌‌بازی و سیاسی‌‌کاری؛ شبهه‏‌افکنی؛ اسلام ناب محمدی؛ آبروی روحانیت؛ منش طلبگی؛ جدایی دین از سیاست؛ حرف نو جمهوری اسلامی؛ آزادی اندیشه؛ تعمیق فکر؛ ,baianat
47946,شرح حدیثی درباره پرهیز از جدل بیهوه، عیب‌جویی‌ و‌ طعنه‌زنی‌,1385/08/15,اخلاق انتخاباتی؛ انتخابات ریاست جمهوری؛ طرفداران نامزدها؛ انتخابات ۱۴۰۰؛ ,baianat
3359,بیانات در خطبه‌‌های نماز عید سعید فطر,1385/08/02,اختلاف‌افکنی؛ بصیرت؛ احساس مسئولیت؛ مصالح ملّی؛ سیاست‌های خاورمیانه‌ای آمریکا؛ نماز عید فطر؛ ,baianat
3360,بیانات‌ در دیدار کارگزاران نظام به مناسبت عید سعید فطر,1385/08/02,اعتماد به خدا؛ هویت اسلامی؛ عزت امت اسلامی؛ وعده‌های الهی؛ حسن ظن به خدا؛ حضور مردم در صحنه؛ نصرت الهی؛ نهضت خدمت‌رسانی؛ مقاومت اسلامی؛ مصالح ملّی؛ ,baianat
3358,بیانات در دیدار جمعی از رزمندگان و فرماندهان دفاع مقدس‌,1385/07/29,افتخارات جمهوری اسلامی؛ شبهه‏‌افکنی؛ مراسم شب خاطره دفاع مقدس؛ ,baianat
3357,بیانات در دیدار دانشجویان نمونه‌ و نمایندگان تشکل‌های مختلف دانشجویی,1385/07/25,اصل ۴۴ قانون اساسی؛ آرمانخواهی؛ رویشها و ریزشهای انقلاب اسلامی؛ مفاسد اقتصادی؛ سیاسی‌‌بازی و سیاسی‌‌کاری؛ دانشگاه اسلامی؛ پیشرفت علمی ایران؛ نظام‌سازی؛ دولت اسلامی؛ قدرت تحلیل سیاسی؛ فرآیند انقلاب اسلامی؛ جوان مؤمن انقلابی؛ نفوذ دشمن؛ دیدار رمضانی دانشجویان؛ دیدار نخبگان و برگزیدگان علمی؛ ,baianat
3356,بیانات در خطبه‌‌های نماز جمعه‌ تهران‌,1385/07/21,اختلاف‌افکنی؛ اسلام‌هراسی؛ جامعه اسلامی؛ صهیونیسم بین‌‏الملل؛ نماز جمعه؛ بیداری اسلامی؛ انس با خدا؛ وعده‌های الهی؛ راه حل مسئله فلسطین؛ مقاومت اسلامی؛ سیاست‌های خاورمیانه‌ای آمریکا؛ اقشار مختلف مردم؛ وحدت شیعه و سنی؛ ,baianat
3355,بیانات‌ در دیدار کارگزاران نظام,1385/07/18,اختلاف‌افکنی؛ اخلاق انتخاباتی؛ اعتماد به نفس ملی؛ مفاسد اقتصادی؛ اهداف نظام جمهوری اسلامی؛ نصرت الهی؛ احساس مسئولیت؛ چرخه علم و فناوری؛ شکست سیاستهای امریکا؛ مقاومت ملت ایران؛ حفظ نظام اسلامی؛ مشارکت مردم؛ انزوای ملت ایران؛ دیدار رمضانی کارگزاران نظام؛ ,baianat
3354,بیانات در دیدار اساتید و اعضای هیأت علمی دانشگاه‌ها,1385/07/13,اعتماد به نفس ملی؛ تحول ‌و ارتقاء‌ علوم‌ انسانی؛ نوآوری و شکوفایی؛ تولید علم؛ نظریه‌پردازی؛ هویت ملی؛ هویت اسلامی؛ ارتباط صنعت و دانشگاه؛ حرکت علمی ایران؛ شجاعت علمی؛ پیشرفت علمی ایران؛ استقلال علمی؛ شکستن مرزهای دانش؛ استعداد ایرانی؛ جوان مؤمن انقلابی؛ شعار ما میتوانیم؛ دکتر کاظمی آشتیانی؛ افتخارات ملی؛ دیدار رمضانی اساتید دانشگاه‌ها؛ ,baianat
3353,بیانات در دیدار قاریان شرکت کننده در بیست و سومین مسابقات بین‌‌المللی قرآن,1385/07/04,تدبر در قرآن؛ جامعه اسلامی؛ انس با قرآن؛ پیشرفت علمی ایران؛ دموکراسی غربی؛ وعده‌های الهی؛ دستاوردهای ملت ایران؛ نصرت الهی؛ بیداری ملت‌ها؛ محفل رمضانی انس با قرآن کریم؛ ,baianat
3352,بیانات‌ در دیدار دست‌‌اندرکاران ستاد اقامه‌‌ی نماز,1385/06/27,اختلاف‌افکنی؛ جامعه اسلامی؛ کرامت انسان؛ سیاست‌های خاورمیانه‌ای آمریکا؛ جهاد اسلامی؛ زر زور تزویر؛ ,baianat
36172,بیانات در دیدار اعضای هیأتهای علمی و اجرایی و میهمانان شرکت کننده در کنگره بزرگداشت استاد شهریار,1385/06/26,شعر آئینی؛ ,baianat
3351,بیانات در دیدار نخبگان جوان,1385/06/25,اقتدار علمی؛ تولید علم؛ هویت اسلامی؛ حرکت علمی ایران؛ شجاعت علمی؛ پیشرفت علمی ایران؛ احساس مسئولیت؛ استقلال فرهنگی؛ مصالح ملّی؛ شعار ما میتوانیم؛ دیدار نخبگان و برگزیدگان علمی؛ ,baianat
3350,بیانات‌ در دیدار اعضای مجلس خبرگان,1385/06/09,اخلاق انتخاباتی؛ سیاسی‌‌بازی و سیاسی‌‌کاری؛ اعتماد مردم به نظام اسلامی؛ تخریب اذهان؛ پیشرفت علمی ایران؛ حضور مردم در صحنه؛ احساس مسئولیت؛ اخلاق اجتماعی؛ نامزد اصلح؛ لحظه‌شناسی؛ دست قدرت الهی؛ دیدار اعضای مجلس خبرگان رهبری؛ ,baianat
3349,بیانات در دیدار رئیس جمهور و اعضای هیأت دولت,1385/06/06,اصل ۴۴ قانون اساسی؛ آرمانخواهی؛ اصولگرایی؛ تهاجم فرهنگی؛ سند چشم انداز ۱۴۰۴؛ شایسته‌سالاری؛ مفاسد اقتصادی؛ اقتصاد اسلامی؛ عزت ملی؛ دیپلماسی عمومی؛ حرکت علمی ایران؛ انس با قرآن؛ انس با خدا؛ پیشرفت علمی ایران؛ گفتمان عدالت؛ احساس مسئولیت؛ حقوق بشر؛ نقاط ضعف جمهوری اسلامی؛ عظمت ملت ایران؛ مردمی بودن مسئولان؛ اصول انقلاب اسلامی؛ ,baianat
